8,3,8,3,2,0,0.
8,3,8,3,2,-0.25,0.
8,3,8,3,4,0,0.
8,3,8,3,4,-0.25,0.
8,3,8,3,6,0,0.
8,3,8,3,6,-0.25,0.
8,3,8,3,8,0,0.
8,3,8,3,8,-0.25,0.
8,3,8,3,10,0,0.
8,3,8,3,10,-0.25,0.
8,3,8,3,12,0,0.
8,3,8,3,12,-0.25,0.
8,3,8,6,2,0,0.
8,3,8,6,2,-0.25,0.
8,3,8,6,4,0,0.
8,3,8,6,4,-0.25,0.
8,3,8,6,6,0,0.
8,3,8,6,6,-0.25,0.
8,3,8,6,8,0,0.
8,3,8,6,8,-0.25,0.
8,3,8,6,10,0,0.
8,3,8,6,10,-0.25,0.
8,3,8,6,12,0,0.
8,3,8,6,12,-0.25,0.
8,3,8,9,2,0,0.
8,3,8,9,2,-0.25,0.
8,3,8,9,4,0,0.
8,3,8,9,4,-0.25,0.
8,3,8,9,6,0,0.
8,3,8,9,6,-0.25,0.
8,3,8,9,8,0,0.
8,3,8,9,8,-0.25,0.
8,3,8,9,10,0,0.
8,3,8,9,10,-0.25,0.
8,3,8,9,12,0,0.
8,3,8,9,12,-0.25,0.
8,3,8,12,2,0,0.
8,3,8,12,2,-0.25,0.
8,3,8,12,4,0,0.
8,3,8,12,4,-0.25,0.
8,3,8,12,6,0,0.
8,3,8,12,6,-0.25,0.
8,3,8,12,8,0,0.
8,3,8,12,8,-0.25,0.
8,3,8,12,10,0,0.
8,3,8,12,10,-0.25,0.
8,3,8,12,12,0,0.
8,3,8,12,12,-0.25,0.
8,3,8,15,2,0,0.
8,3,8,15,2,-0.25,0.
8,3,8,15,4,0,0.
8,3,8,15,4,-0.25,0.
8,3,8,15,6,0,0.
8,3,8,15,6,-0.25,0.
8,3,8,15,8,0,0.
8,3,8,15,8,-0.25,0.
8,3,8,15,10,0,0.
8,3,8,15,10,-0.25,0.
8,3,8,15,12,0,0.
8,3,8,15,12,-0.25,0.
8,3,8,18,2,0,0.
8,3,8,18,2,-0.25,0.
8,3,8,18,4,0,0.
8,3,8,18,4,-0.25,0.
8,3,8,18,6,0,0.
8,3,8,18,6,-0.25,0.
8,3,8,18,8,0,0.
8,3,8,18,8,-0.25,0.
8,3,8,18,10,0,0.
8,3,8,18,10,-0.25,0.
8,3,8,18,12,0,0.
8,3,8,18,12,-0.25,0.
8,4,6,3,2,0,0.
8,4,6,3,2,-0.25,0.
8,4,6,3,4,0,0.
8,4,6,3,4,-0.25,0.
8,4,6,3,6,0,0.
8,4,6,3,6,-0.25,0.
8,4,6,3,8,0,0.
8,4,6,3,8,-0.25,0.
8,4,6,3,10,0,0.
8,4,6,3,10,-0.25,0.
8,4,6,3,12,0,0.
8,4,6,3,12,-0.25,0.
8,4,6,6,2,0,0.
8,4,6,6,2,-0.25,0.
8,4,6,6,4,0,0.
8,4,6,6,4,-0.25,0.
8,4,6,6,6,0,0.
8,4,6,6,6,-0.25,0.
8,4,6,6,8,0,0.
8,4,6,6,8,-0.25,0.
8,4,6,6,10,0,0.
8,4,6,6,10,-0.25,0.
8,4,6,6,12,0,0.
8,4,6,6,12,-0.25,0.
8,4,6,9,2,0,0.
8,4,6,9,2,-0.25,0.
8,4,6,9,4,0,0.
8,4,6,9,4,-0.25,0.
8,4,6,9,6,0,0.
8,4,6,9,6,-0.25,0.
8,4,6,9,8,0,0.
8,4,6,9,8,-0.25,0.
8,4,6,9,10,0,0.
8,4,6,9,10,-0.25,0.
8,4,6,9,12,0,0.
8,4,6,9,12,-0.25,0.
8,4,6,12,2,0,0.
8,4,6,12,2,-0.25,0.
8,4,6,12,4,0,0.
8,4,6,12,4,-0.25,0.
8,4,6,12,6,0,0.
8,4,6,12,6,-0.25,0.
8,4,6,12,8,0,0.
8,4,6,12,8,-0.25,0.
8,4,6,12,10,0,0.
8,4,6,12,10,-0.25,0.
8,4,6,12,12,0,0.
8,4,6,12,12,-0.25,0.
8,4,6,15,2,0,0.
8,4,6,15,2,-0.25,0.
8,4,6,15,4,0,0.
8,4,6,15,4,-0.25,0.
8,4,6,15,6,0,0.
8,4,6,15,6,-0.25,0.
8,4,6,15,8,0,0.
8,4,6,15,8,-0.25,0.
8,4,6,15,10,0,0.
8,4,6,15,10,-0.25,0.
8,4,6,15,12,0,0.
8,4,6,15,12,-0.25,0.
8,4,6,18,2,0,0.
8,4,6,18,2,-0.25,0.
8,4,6,18,4,0,0.
8,4,6,18,4,-0.25,0.
8,4,6,18,6,0,0.
8,4,6,18,6,-0.25,0.
8,4,6,18,8,0,0.
8,4,6,18,8,-0.25,0.
8,4,6,18,10,0,0.
8,4,6,18,10,-0.25,0.
8,4,6,18,12,0,0.
8,4,6,18,12,-0.25,0.
8,6,4,3,2,0,0.
8,6,4,3,2,-0.25,0.
8,6,4,3,4,0,0.
8,6,4,3,4,-0.25,0.
8,6,4,3,6,0,0.
8,6,4,3,6,-0.25,0.
8,6,4,3,8,0,0.
8,6,4,3,8,-0.25,0.
8,6,4,3,10,0,0.
8,6,4,3,10,-0.25,0.
8,6,4,3,12,0,0.
8,6,4,3,12,-0.25,0.
8,6,4,6,2,0,0.
8,6,4,6,2,-0.25,0.
8,6,4,6,4,0,0.
8,6,4,6,4,-0.25,0.
8,6,4,6,6,0,0.
8,6,4,6,6,-0.25,0.
8,6,4,6,8,0,0.
8,6,4,6,8,-0.25,0.
8,6,4,6,10,0,0.
8,6,4,6,10,-0.25,0.
8,6,4,6,12,0,0.
8,6,4,6,12,-0.25,0.
8,6,4,9,2,0,0.
8,6,4,9,2,-0.25,0.
8,6,4,9,4,0,0.
8,6,4,9,4,-0.25,0.
8,6,4,9,6,0,0.
8,6,4,9,6,-0.25,0.
8,6,4,9,8,0,0.
8,6,4,9,8,-0.25,0.
8,6,4,9,10,0,0.
8,6,4,9,10,-0.25,0.
8,6,4,9,12,0,0.
8,6,4,9,12,-0.25,0.
8,6,4,12,2,0,0.
8,6,4,12,2,-0.25,0.
8,6,4,12,4,0,0.
8,6,4,12,4,-0.25,0.
8,6,4,12,6,0,0.
8,6,4,12,6,-0.25,0.
8,6,4,12,8,0,0.
8,6,4,12,8,-0.25,0.
8,6,4,12,10,0,0.
8,6,4,12,10,-0.25,0.
8,6,4,12,12,0,0.
8,6,4,12,12,-0.25,0.
8,6,4,15,2,0,0.
8,6,4,15,2,-0.25,0.
8,6,4,15,4,0,0.
8,6,4,15,4,-0.25,0.
8,6,4,15,6,0,0.
8,6,4,15,6,-0.25,0.
8,6,4,15,8,0,0.
8,6,4,15,8,-0.25,0.
8,6,4,15,10,0,0.
8,6,4,15,10,-0.25,0.
8,6,4,15,12,0,0.
8,6,4,15,12,-0.25,0.
8,6,4,18,2,0,0.
8,6,4,18,2,-0.25,0.
8,6,4,18,4,0,0.
8,6,4,18,4,-0.25,0.
8,6,4,18,6,0,0.
8,6,4,18,6,-0.25,0.
8,6,4,18,8,0,0.
8,6,4,18,8,-0.25,0.
8,6,4,18,10,0,0.
8,6,4,18,10,-0.25,0.
8,6,4,18,12,0,0.
8,6,4,18,12,-0.25,0.